,Date,BTC_USD Close,S&P_USD Close,GOLD_USD Close,USD Close
120,2017-06-26,2478.449951171875,2439.070068359375,1246.300048828125,97.43000030517578
121,2017-06-27,2552.449951171875,2419.3798828125,1246.4000244140625,96.47000122070312
122,2017-06-28,2574.7900390625,2440.68994140625,1248.0,96.05000305175781
123,2017-06-29,2539.320068359375,2419.699951171875,1244.199951171875,95.62999725341797
124,2017-06-30,2480.840087890625,2423.409912109375,1240.699951171875,95.66000366210938
125,2017-07-03,2564.06005859375,2429.010009765625,1217.9000244140625,96.19999694824219
126,2017-07-05,2601.989990234375,2432.5400390625,1220.4000244140625,96.29000091552734
127,2017-07-06,2608.56005859375,2409.75,1222.199951171875,95.81999969482422
128,2017-07-07,2518.659912109375,2425.179931640625,1208.5999755859375,96.01000213623047
129,2017-07-10,2372.56005859375,2427.429931640625,1212.0999755859375,96.05000305175781
130,2017-07-11,2337.7900390625,2425.530029296875,1213.5999755859375,95.73999786376953
131,2017-07-12,2398.840087890625,2443.25,1218.0999755859375,95.79000091552734
132,2017-07-13,2357.89990234375,2447.830078125,1216.300048828125,95.7300033569336
133,2017-07-14,2233.340087890625,2459.27001953125,1226.5999755859375,95.11000061035156
134,2017-07-17,2228.409912109375,2459.139892578125,1232.800048828125,95.12999725341797
135,2017-07-18,2318.8798828125,2460.610107421875,1241.0999755859375,94.66000366210938
136,2017-07-19,2273.429931640625,2473.830078125,1241.199951171875,94.80000305175781
137,2017-07-20,2817.60009765625,2473.449951171875,1244.800048828125,94.2699966430664
138,2017-07-21,2667.760009765625,2472.5400390625,1254.300048828125,93.94000244140625
139,2017-07-24,2754.860107421875,2469.909912109375,1253.9000244140625,93.9800033569336
140,2017-07-25,2576.47998046875,2477.1298828125,1251.699951171875,94.05000305175781
141,2017-07-26,2529.449951171875,2477.830078125,1249.0,93.66999816894531
142,2017-07-27,2671.780029296875,2475.419921875,1259.5999755859375,93.86000061035156
143,2017-07-28,2809.010009765625,2472.10009765625,1268.4000244140625,93.26000213623047
144,2017-07-31,2875.340087890625,2470.300048828125,1266.5999755859375,92.86000061035156
145,2017-08-01,2718.260009765625,2476.35009765625,1272.5999755859375,93.02999877929688
146,2017-08-02,2710.669921875,2477.570068359375,1271.800048828125,92.83000183105469
147,2017-08-03,2804.72998046875,2472.159912109375,1267.800048828125,92.80999755859375
148,2017-08-04,2895.889892578125,2476.830078125,1258.300048828125,93.54000091552734
149,2017-08-07,3378.93994140625,2480.909912109375,1258.199951171875,93.43000030517578
150,2017-08-08,3419.93994140625,2474.919921875,1256.4000244140625,93.63999938964844
151,2017-08-09,3342.469970703125,2474.02001953125,1273.0,93.5199966430664
152,2017-08-10,3381.280029296875,2438.2099609375,1283.699951171875,93.4000015258789
153,2017-08-11,3650.6201171875,2441.320068359375,1287.699951171875,93.06999969482422
154,2017-08-14,4325.1298828125,2465.840087890625,1284.199951171875,93.45999908447266
155,2017-08-15,4181.93017578125,2464.610107421875,1273.699951171875,93.8499984741211
156,2017-08-16,4376.6298828125,2468.110107421875,1276.9000244140625,93.48999786376953
157,2017-08-17,4331.68994140625,2430.010009765625,1286.4000244140625,93.62000274658203
158,2017-08-18,4160.6201171875,2425.550048828125,1285.699951171875,93.43000030517578
159,2017-08-21,4001.739990234375,2428.3701171875,1290.800048828125,93.0999984741211
160,2017-08-22,4100.52001953125,2452.510009765625,1285.0999755859375,93.55000305175781
161,2017-08-23,4151.52001953125,2444.0400390625,1288.9000244140625,93.1500015258789
162,2017-08-24,4334.68017578125,2438.969970703125,1286.5,93.27999877929688
163,2017-08-25,4371.60009765625,2443.050048828125,1292.5,92.73999786376953
164,2017-08-28,4382.66015625,2444.239990234375,1309.699951171875,92.20999908447266
165,2017-08-29,4579.02001953125,2446.300048828125,1313.0999755859375,92.3499984741211
166,2017-08-30,4565.2998046875,2457.590087890625,1308.0999755859375,92.87999725341797
167,2017-08-31,4703.39013671875,2471.64990234375,1316.199951171875,92.66999816894531
168,2017-09-01,4892.009765625,2476.550048828125,1324.5,92.80999755859375
169,2017-09-05,4376.52978515625,2457.85009765625,1339.199951171875,92.30999755859375
170,2017-09-06,4597.1201171875,2465.5400390625,1333.9000244140625,92.29000091552734
171,2017-09-07,4599.8798828125,2465.10009765625,1345.0999755859375,91.52999877929688
172,2017-09-08,4228.75,2461.429931640625,1346.0,91.33000183105469
173,2017-09-11,4161.27001953125,2488.110107421875,1331.0,91.86000061035156
174,2017-09-12,4130.81005859375,2496.47998046875,1328.0,91.91000366210938
175,2017-09-13,3882.590087890625,2498.3701171875,1323.4000244140625,92.5199966430664
176,2017-09-14,3154.949951171875,2495.6201171875,1324.699951171875,92.12000274658203
177,2017-09-15,3637.52001953125,2500.22998046875,1320.4000244140625,91.87000274658203
178,2017-09-18,4065.199951171875,2503.8701171875,1306.300048828125,92.05000305175781
179,2017-09-19,3924.969970703125,2506.64990234375,1306.199951171875,91.79000091552734
180,2017-09-20,3905.949951171875,2508.239990234375,1312.0,92.51000213623047
181,2017-09-21,3631.0400390625,2500.60009765625,1290.5999755859375,92.26000213623047
182,2017-09-22,3630.699951171875,2502.219970703125,1293.300048828125,92.16999816894531
183,2017-09-25,3926.070068359375,2496.659912109375,1306.800048828125,92.6500015258789
184,2017-09-26,3892.35009765625,2496.840087890625,1297.0,92.97000122070312
185,2017-09-27,4200.669921875,2507.0400390625,1283.4000244140625,93.36000061035156
186,2017-09-28,4174.72998046875,2510.06005859375,1285.5,93.08999633789062
187,2017-09-29,4163.06982421875,2519.360107421875,1281.5,93.08000183105469
188,2017-10-02,4409.31982421875,2529.1201171875,1272.699951171875,93.55999755859375
189,2017-10-03,4317.47998046875,2534.580078125,1271.5,93.56999969482422
190,2017-10-04,4229.35986328125,2537.739990234375,1273.699951171875,93.45999908447266
191,2017-10-05,4328.41015625,2552.070068359375,1269.9000244140625,93.95999908447266
192,2017-10-06,4370.81005859375,2549.330078125,1271.5999755859375,93.80000305175781
193,2017-10-09,4772.02001953125,2544.72998046875,1281.800048828125,93.73999786376953
194,2017-10-10,4781.990234375,2550.639892578125,1290.5999755859375,93.29000091552734
195,2017-10-11,4826.47998046875,2555.239990234375,1285.800048828125,92.95999908447266
196,2017-10-12,5446.91015625,2550.929931640625,1293.300048828125,93.12000274658203
197,2017-10-13,5647.2099609375,2553.169921875,1301.5,93.08999633789062
198,2017-10-16,5725.58984375,2557.639892578125,1299.9000244140625,93.27999877929688
199,2017-10-17,5605.509765625,2559.360107421875,1283.0,93.48999786376953
200,2017-10-18,5590.68994140625,2561.260009765625,1279.9000244140625,93.36000061035156
201,2017-10-19,5708.52001953125,2562.10009765625,1286.9000244140625,93.2699966430664
202,2017-10-20,6011.4501953125,2575.2099609375,1277.4000244140625,93.69999694824219
203,2017-10-23,5930.31982421875,2564.97998046875,1277.699951171875,93.94000244140625
204,2017-10-24,5526.64013671875,2569.1298828125,1275.0,93.95999908447266
205,2017-10-25,5750.7998046875,2557.14990234375,1275.4000244140625,93.70999908447266
206,2017-10-26,5904.830078125,2560.39990234375,1266.300048828125,94.61000061035156
207,2017-10-27,5780.89990234375,2581.070068359375,1268.5,94.91999816894531
208,2017-10-30,6130.52978515625,2572.830078125,1274.0999755859375,94.48999786376953
209,2017-10-31,6468.39990234375,2575.260009765625,1267.0,94.55000305175781
210,2017-11-01,6767.31005859375,2579.360107421875,1274.0999755859375,94.81999969482422
211,2017-11-02,7078.5,2579.85009765625,1274.9000244140625,94.69000244140625
212,2017-11-03,7207.759765625,2587.840087890625,1266.5,94.94000244140625
213,2017-11-06,7022.759765625,2591.1298828125,1279.4000244140625,94.72000122070312
214,2017-11-07,7144.3798828125,2590.639892578125,1273.699951171875,94.91000366210938
215,2017-11-08,7459.68994140625,2594.3798828125,1281.5999755859375,94.87000274658203
216,2017-11-09,7143.580078125,2584.6201171875,1285.5999755859375,94.44000244140625
217,2017-11-10,6618.14013671875,2582.300048828125,1272.4000244140625,94.38999938964844
218,2017-11-13,6559.490234375,2584.840087890625,1277.300048828125,94.48999786376953
219,2017-11-14,6635.75,2578.8701171875,1281.5,93.83000183105469
220,2017-11-15,7315.5400390625,2564.6201171875,1276.5,93.80999755859375
221,2017-11-16,7871.68994140625,2585.639892578125,1277.4000244140625,93.93000030517578
222,2017-11-17,7708.990234375,2578.85009765625,1295.800048828125,93.66000366210938
223,2017-11-20,8200.6396484375,2582.139892578125,1274.5999755859375,94.08000183105469
224,2017-11-21,8071.259765625,2599.030029296875,1281.0999755859375,93.94999694824219
225,2017-11-22,8253.5498046875,2597.080078125,1291.5999755859375,93.22000122070312
226,2017-11-24,8253.6904296875,2602.419921875,1286.699951171875,92.76000213623047
227,2017-11-27,9818.349609375,2601.419921875,1293.800048828125,92.9000015258789
228,2017-11-28,10058.7998046875,2627.0400390625,1294.699951171875,93.26000213623047
229,2017-11-29,9888.6103515625,2626.070068359375,1282.0999755859375,93.26000213623047
230,2017-11-30,10233.599609375,2647.580078125,1273.199951171875,93.01000213623047
231,2017-12-01,10975.599609375,2642.219970703125,1278.800048828125,92.9000015258789
232,2017-12-04,11657.2001953125,2639.43994140625,1274.300048828125,93.19000244140625
233,2017-12-05,11916.7001953125,2629.570068359375,1261.5999755859375,93.37999725341797
234,2017-12-06,14291.5,2629.27001953125,1262.800048828125,93.61000061035156
235,2017-12-07,17899.69921875,2636.97998046875,1249.800048828125,93.80000305175781
236,2017-12-08,16569.400390625,2651.5,1245.199951171875,93.9000015258789
237,2017-12-11,16936.80078125,2659.989990234375,1243.699951171875,93.87000274658203
238,2017-12-12,17415.400390625,2664.110107421875,1238.5,94.0999984741211
239,2017-12-13,16408.19921875,2662.85009765625,1245.4000244140625,93.43000030517578
240,2017-12-14,16564.0,2652.010009765625,1253.800048828125,93.48999786376953
241,2017-12-15,17706.900390625,2675.81005859375,1254.300048828125,93.93000030517578
242,2017-12-18,19114.19921875,2690.159912109375,1262.199951171875,93.69999694824219
243,2017-12-19,17776.69921875,2681.469970703125,1260.699951171875,93.47000122070312
244,2017-12-20,16624.599609375,2679.25,1266.0999755859375,93.3499984741211
245,2017-12-21,15802.900390625,2684.570068359375,1267.300048828125,93.27999877929688
246,2017-12-22,13831.7998046875,2683.340087890625,1275.4000244140625,93.3499984741211
247,2017-12-26,16099.7998046875,2680.5,1284.0999755859375,93.26000213623047
248,2017-12-27,15838.5,2682.6201171875,1287.0,93.02999877929688
249,2017-12-28,14606.5,2687.5400390625,1294.0999755859375,92.5999984741211
250,2017-12-29,14656.2001953125,2673.610107421875,1306.300048828125,92.12000274658203
251,2018-01-02,14982.099609375,2695.81005859375,1313.699951171875,91.8499984741211
252,2018-01-03,15201.0,2713.06005859375,1316.199951171875,92.16000366210938
253,2018-01-04,15599.2001953125,2723.989990234375,1319.4000244140625,91.8499984741211
254,2018-01-05,17429.5,2743.14990234375,1320.300048828125,91.94999694824219
255,2018-01-08,15170.099609375,2747.7099609375,1318.5999755859375,92.33000183105469
256,2018-01-09,14595.400390625,2751.2900390625,1311.699951171875,92.52999877929688
257,2018-01-10,14973.2998046875,2748.22998046875,1317.4000244140625,92.33000183105469
258,2018-01-11,13405.7998046875,2767.56005859375,1320.5999755859375,91.8499984741211
259,2018-01-12,13980.599609375,2786.239990234375,1333.4000244140625,90.97000122070312
260,2018-01-16,11490.5,2776.419921875,1335.4000244140625,90.38999938964844
261,2018-01-17,11188.599609375,2802.56005859375,1338.0,90.54000091552734
262,2018-01-18,11474.900390625,2798.030029296875,1326.0,90.5
263,2018-01-19,11607.400390625,2810.300048828125,1331.9000244140625,90.56999969482422
264,2018-01-22,10931.400390625,2832.969970703125,1330.9000244140625,90.4000015258789
265,2018-01-23,10868.400390625,2839.1298828125,1335.699951171875,90.12000274658203
266,2018-01-24,11359.400390625,2837.5400390625,1355.9000244140625,89.20999908447266
267,2018-01-25,11259.400390625,2839.25,1362.4000244140625,89.38999938964844
268,2018-01-26,11171.400390625,2872.8701171875,1351.5999755859375,89.06999969482422
269,2018-01-30,10106.2998046875,2822.429931640625,1335.4000244140625,89.19000244140625
270,2018-01-31,10221.099609375,2823.81005859375,1339.0,89.12999725341797
271,2018-02-01,9170.5400390625,2821.97998046875,1344.300048828125,88.66999816894531
272,2018-02-02,8830.75,2762.1298828125,1333.699951171875,89.19999694824219
273,2018-02-05,6955.27001953125,2648.93994140625,1333.0,89.55000305175781
274,2018-02-06,7754.0,2695.139892578125,1326.0999755859375,89.58999633789062
275,2018-02-07,7621.2998046875,2681.659912109375,1311.5999755859375,90.26000213623047
276,2018-02-08,8265.58984375,2581.0,1316.9000244140625,90.2300033569336
277,2018-02-09,8736.98046875,2619.550048828125,1313.0999755859375,90.44000244140625
278,2018-02-12,8926.5703125,2656.0,1324.199951171875,90.20999908447266
279,2018-02-13,8598.3095703125,2662.93994140625,1328.0999755859375,89.69999694824219
280,2018-02-14,9494.6298828125,2698.6298828125,1355.5,89.12000274658203
281,2018-02-15,10166.400390625,2731.199951171875,1352.0999755859375,88.58999633789062
282,2018-02-16,10233.900390625,2732.219970703125,1353.199951171875,89.0999984741211
283,2018-02-20,11403.7001953125,2716.260009765625,1328.800048828125,89.72000122070312
284,2018-02-21,10690.400390625,2701.330078125,1330.0,90.08000183105469
285,2018-02-22,10005.0,2703.9599609375,1330.5999755859375,89.75
286,2018-02-23,10301.099609375,2747.300048828125,1328.199951171875,89.87999725341797
287,2018-02-26,10366.7001953125,2779.60009765625,1330.699951171875,89.81999969482422
288,2018-02-27,10725.599609375,2744.280029296875,1315.5,90.36000061035156
289,2018-02-28,10397.900390625,2713.830078125,1315.5,90.61000061035156
290,2018-03-01,10951.0,2677.669921875,1302.9000244140625,90.31999969482422
291,2018-03-02,11086.400390625,2691.25,1321.0999755859375,89.94000244140625
292,2018-03-05,11573.2998046875,2720.93994140625,1318.0999755859375,90.08000183105469
293,2018-03-06,10779.900390625,2728.1201171875,1333.5999755859375,89.62000274658203
294,2018-03-07,9965.5703125,2726.800048828125,1326.0,89.63999938964844
295,2018-03-08,9395.009765625,2738.969970703125,1319.9000244140625,90.12000274658203
296,2018-03-09,9337.5498046875,2786.570068359375,1322.4000244140625,90.08999633789062
297,2018-03-12,9205.1201171875,2783.02001953125,1319.4000244140625,89.9000015258789
298,2018-03-13,9194.849609375,2765.31005859375,1325.9000244140625,89.66000366210938
299,2018-03-14,8269.8095703125,2749.47998046875,1324.4000244140625,89.69999694824219
300,2018-03-15,8300.8603515625,2747.330078125,1316.800048828125,90.13999938964844
301,2018-03-16,8338.349609375,2752.010009765625,1311.300048828125,90.2300033569336
302,2018-03-19,8630.650390625,2712.919921875,1316.800048828125,89.9000015258789
303,2018-03-20,8913.4697265625,2716.93994140625,1311.0999755859375,90.37000274658203
304,2018-03-21,8929.2802734375,2711.929931640625,1320.699951171875,89.77999877929688
305,2018-03-22,8728.4697265625,2643.68994140625,1326.5999755859375,89.86000061035156
306,2018-03-23,8879.6201171875,2588.260009765625,1349.300048828125,89.44000244140625
307,2018-03-26,8209.400390625,2658.550048828125,1354.4000244140625,89.02999877929688
308,2018-03-27,7833.0400390625,2612.6201171875,1341.300048828125,89.37000274658203
309,2018-03-28,7954.47998046875,2605.0,1324.199951171875,90.05999755859375
310,2018-03-29,7165.7001953125,2640.8701171875,1322.800048828125,90.1500015258789
311,2018-04-02,7083.7998046875,2581.8798828125,1342.0999755859375,90.05000305175781
312,2018-04-03,7456.10986328125,2614.449951171875,1332.800048828125,90.19999694824219
313,2018-04-04,6853.83984375,2644.68994140625,1335.800048828125,90.13999938964844
314,2018-04-05,6811.47021484375,2662.840087890625,1324.300048828125,90.45999908447266
315,2018-04-06,6636.31982421875,2604.469970703125,1331.9000244140625,90.11000061035156
316,2018-04-09,6770.72998046875,2613.159912109375,1336.300048828125,89.83999633789062
317,2018-04-10,6834.759765625,2656.8701171875,1342.0,89.58999633789062
318,2018-04-11,6968.31982421875,2642.18994140625,1356.5,89.56999969482422
319,2018-04-12,7889.25,2663.989990234375,1338.4000244140625,89.75
320,2018-04-13,7895.9599609375,2656.300048828125,1344.800048828125,89.80000305175781
321,2018-04-16,8058.669921875,2677.840087890625,1347.5,89.43000030517578
322,2018-04-17,7902.08984375,2706.389892578125,1347.199951171875,89.5199966430664
323,2018-04-18,8163.419921875,2708.639892578125,1351.199951171875,89.62000274658203
324,2018-04-19,8294.3095703125,2693.1298828125,1346.800048828125,89.94000244140625
325,2018-04-20,8845.830078125,2670.139892578125,1336.699951171875,90.31999969482422
326,2018-04-23,8930.8798828125,2670.2900390625,1322.5,90.94000244140625
327,2018-04-24,9697.5,2634.56005859375,1331.4000244140625,90.7699966430664
328,2018-04-25,8845.740234375,2639.39990234375,1321.199951171875,91.16999816894531
329,2018-04-26,9281.509765625,2666.93994140625,1316.300048828125,91.55999755859375
330,2018-04-27,8987.0498046875,2669.909912109375,1320.300048828125,91.54000091552734
331,2018-04-30,9240.5498046875,2648.050048828125,1316.199951171875,91.83999633789062
332,2018-05-01,9119.009765625,2654.800048828125,1303.800048828125,92.44999694824219
333,2018-05-02,9235.919921875,2635.669921875,1302.5999755859375,92.51000213623047
334,2018-05-03,9743.8603515625,2629.72998046875,1310.699951171875,92.41000366210938
335,2018-05-04,9700.759765625,2663.419921875,1312.699951171875,92.56999969482422
336,2018-05-07,9373.009765625,2672.6298828125,1312.199951171875,92.75
337,2018-05-08,9234.8203125,2671.919921875,1312.0,93.12000274658203
338,2018-05-09,9325.1796875,2697.7900390625,1311.300048828125,93.04000091552734
339,2018-05-10,9043.9404296875,2723.070068359375,1320.800048828125,92.6500015258789
340,2018-05-11,8441.490234375,2727.719970703125,1319.0,92.54000091552734
341,2018-05-14,8716.7900390625,2730.1298828125,1316.5,92.58999633789062
342,2018-05-15,8510.3798828125,2711.449951171875,1288.9000244140625,93.22000122070312
343,2018-05-16,8368.830078125,2722.4599609375,1290.199951171875,93.38999938964844
344,2018-05-17,8094.31982421875,2720.1298828125,1288.199951171875,93.47000122070312
345,2018-05-18,8250.9697265625,2712.969970703125,1290.199951171875,93.63999938964844
