,Date,BTC Close,S&P Close,GOLD Close,USD Close
359,2024-10-09,60582.1015625,5792.0400390625,2606.0,102.93000030517578
360,2024-10-10,60274.5,5780.0498046875,2620.60009765625,102.98999786376952
361,2024-10-11,62445.08984375,5815.02978515625,2657.60009765625,102.88999938964844
362,2024-10-14,66046.125,5859.85009765625,2647.800048828125,103.3000030517578
363,2024-10-15,67041.109375,5815.259765625,2661.39990234375,103.26000213623048
364,2024-10-16,67612.71875,5842.47021484375,2674.0,103.58999633789062
365,2024-10-17,67399.8359375,5841.47021484375,2691.0,103.83000183105467
366,2024-10-18,68418.7890625,5864.669921875,2713.699951171875,103.48999786376952
367,2024-10-21,67367.8515625,5853.97998046875,2723.10009765625,104.01000213623048
368,2024-10-22,67361.40625,5851.2001953125,2744.199951171875,104.08000183105467
369,2024-10-23,66432.1953125,5797.419921875,2714.39990234375,104.43000030517578
370,2024-10-24,68161.0546875,5809.85986328125,2734.89990234375,104.05999755859376
371,2024-10-25,66642.4140625,5808.1201171875,2740.89990234375,104.26000213623048
372,2024-10-28,69907.7578125,5823.52001953125,2742.89990234375,104.31999969482422
373,2024-10-29,72720.4921875,5832.919921875,2768.39990234375,104.27999877929688
374,2024-10-30,72339.5390625,5813.669921875,2788.5,103.98999786376952
375,2024-10-31,70215.1875,5705.4501953125,2738.300048828125,103.9800033569336
376,2024-11-01,69482.46875,5728.7998046875,2738.60009765625,104.27999877929688
377,2024-11-04,67811.5078125,5712.68994140625,2736.10009765625,103.88999938964844
378,2024-11-05,69359.5625,5782.759765625,2740.300048828125,103.41999816894533
379,2024-11-06,75639.078125,5929.0400390625,2667.60009765625,105.08999633789062
380,2024-11-07,75904.859375,5973.10009765625,2698.39990234375,104.51000213623048
381,2024-11-08,76545.4765625,5995.5400390625,2687.5,105.0
382,2024-11-11,88701.484375,6001.35009765625,2611.199951171875,105.54000091552734
383,2024-11-12,87955.8125,5983.990234375,2600.0,106.0199966430664
384,2024-11-13,90584.1640625,5985.3798828125,2580.800048828125,106.4800033569336
385,2024-11-14,87250.4296875,5949.169921875,2568.199951171875,106.66999816894533
386,2024-11-15,91066.0078125,5870.6201171875,2565.699951171875,106.69000244140624
387,2024-11-18,90542.640625,5893.6201171875,2610.60009765625,106.27999877929688
388,2024-11-19,92343.7890625,5916.97998046875,2627.10009765625,106.20999908447266
389,2024-11-20,94339.4921875,5917.10986328125,2648.199951171875,106.68000030517578
390,2024-11-21,98504.7265625,5948.7099609375,2672.10009765625,106.97000122070312
391,2024-11-22,98997.6640625,5969.33984375,2709.89990234375,107.48999786376952
392,2024-11-25,93102.296875,5987.3701171875,2616.800048828125,106.81999969482422
393,2024-11-26,91985.3203125,6021.6298828125,2620.300048828125,107.01000213623048
394,2024-11-27,95962.53125,5998.740234375,2639.89990234375,106.08000183105467
395,2024-11-29,97461.5234375,6032.3798828125,2657.0,105.73999786376952
396,2024-12-02,95865.3046875,6047.14990234375,2634.89990234375,106.4499969482422
397,2024-12-03,96002.1640625,6049.8798828125,2644.699951171875,106.37000274658205
398,2024-12-04,98768.53125,6086.490234375,2653.800048828125,106.33999633789062
399,2024-12-05,96593.5703125,6075.10986328125,2626.60009765625,105.70999908447266
400,2024-12-06,99920.7109375,6090.27001953125,2638.60009765625,105.97000122070312
401,2024-12-09,97432.71875,6052.85009765625,2664.89990234375,106.1500015258789
402,2024-12-10,96675.4296875,6034.91015625,2697.60009765625,106.4000015258789
403,2024-12-11,101173.03125,6084.18994140625,2733.800048828125,106.70999908447266
404,2024-12-12,100043.0,6051.25,2687.5,106.95999908447266
405,2024-12-13,101459.2578125,6051.08984375,2656.0,107.0
406,2024-12-16,106029.71875,6074.080078125,2651.39990234375,106.86000061035156
407,2024-12-17,106140.6015625,6050.60986328125,2644.39990234375,106.95999908447266
408,2024-12-18,100041.5390625,5872.16015625,2636.5,108.02999877929688
409,2024-12-19,97490.953125,5867.080078125,2592.199951171875,108.41000366210938
410,2024-12-20,97755.9296875,5930.85009765625,2628.699951171875,107.62000274658205
411,2024-12-23,94686.2421875,5974.06982421875,2612.300048828125,108.04000091552734
412,2024-12-24,98676.09375,6040.0400390625,2620.0,108.26000213623048
413,2024-12-26,95795.515625,6037.58984375,2638.800048828125,108.12999725341795
414,2024-12-27,94164.859375,5970.83984375,2617.199951171875,108.0
415,2024-12-30,92643.2109375,5906.93994140625,2606.10009765625,108.12999725341795
416,2024-12-31,93429.203125,5881.6298828125,2629.199951171875,108.48999786376952
417,2025-01-02,96886.875,5868.5498046875,2658.89990234375,109.38999938964844
418,2025-01-03,98107.4296875,5942.47021484375,2645.0,108.9499969482422
419,2025-01-06,102078.0859375,5975.3798828125,2638.39990234375,108.26000213623048
420,2025-01-07,96922.703125,5909.02978515625,2656.699951171875,108.54000091552734
421,2025-01-08,95043.5234375,5918.25,2664.5,109.08999633789062
422,2025-01-10,94701.453125,5827.0400390625,2708.5,109.6500015258789
423,2025-01-13,94516.5234375,5836.22021484375,2673.5,109.95999908447266
424,2025-01-14,96534.046875,5842.91015625,2677.5,109.2699966430664
425,2025-01-15,100504.4921875,5949.91015625,2712.5,109.08999633789062
426,2025-01-16,99756.90625,5937.33984375,2746.39990234375,108.95999908447266
427,2025-01-17,104462.0390625,5996.66015625,2744.300048828125,109.3499984741211
428,2025-01-21,106146.265625,6049.240234375,2755.0,108.05999755859376
429,2025-01-22,103653.0703125,6086.3701171875,2767.60009765625,108.16999816894533
430,2025-01-23,103960.171875,6118.7099609375,2763.10009765625,108.0500030517578
431,2025-01-24,104819.484375,6101.240234375,2777.300048828125,107.44000244140624
432,2025-01-27,102087.6875,6012.27978515625,2737.5,107.33999633789062
433,2025-01-28,101332.4765625,6067.7001953125,2766.800048828125,107.87000274658205
434,2025-01-29,103703.2109375,6039.31005859375,2769.10009765625,108.0
435,2025-01-30,104735.3046875,6071.169921875,2823.0,107.8000030517578
436,2025-01-31,102405.0234375,6040.52978515625,2812.5,108.37000274658205
437,2025-02-03,101405.421875,5994.56982421875,2833.89990234375,108.98999786376952
438,2025-02-04,97871.8203125,6037.8798828125,2853.300048828125,107.95999908447266
439,2025-02-05,96615.4453125,6061.47998046875,2871.60009765625,107.58000183105467
440,2025-02-06,96593.296875,6083.56982421875,2856.0,107.69000244140624
441,2025-02-07,96529.0859375,6025.990234375,2867.300048828125,108.04000091552734
442,2025-02-10,97437.5546875,6066.43994140625,2914.300048828125,108.31999969482422
443,2025-02-11,95747.4296875,6068.5,2912.5,107.95999908447266
444,2025-02-12,97885.859375,6051.97021484375,2909.0,107.94000244140624
445,2025-02-13,96623.8671875,6115.06982421875,2925.89990234375,107.30999755859376
446,2025-02-14,97508.96875,6114.6298828125,2883.60009765625,106.56999969482422
447,2025-02-18,95539.546875,6129.580078125,2931.60009765625,107.0500030517578
448,2025-02-19,96635.609375,6144.14990234375,2919.39990234375,107.16999816894533
449,2025-02-20,98333.9375,6117.52001953125,2940.0,106.33999633789062
450,2025-02-21,96125.546875,6013.1298828125,2937.60009765625,106.61000061035156
451,2025-02-24,91418.171875,5983.25,2947.89990234375,106.5999984741211
452,2025-02-25,88736.171875,5955.25,2904.5,106.30999755859376
453,2025-02-26,84347.0234375,5956.06005859375,2916.800048828125,106.41999816894533
454,2025-02-27,84704.2265625,5861.56982421875,2883.199951171875,107.23999786376952
455,2025-02-28,84373.0078125,5954.5,2836.800048828125,107.61000061035156
456,2025-03-03,86065.671875,5849.72021484375,2890.199951171875,106.75
457,2025-03-04,87222.1953125,5778.14990234375,2909.60009765625,105.73999786376952
458,2025-03-05,90623.5625,5842.6298828125,2915.300048828125,105.73999786376952
459,2025-03-06,89961.7265625,5738.52001953125,2916.60009765625,104.05999755859376
460,2025-03-07,86742.671875,5770.2001953125,2904.699951171875,103.83999633789062
461,2025-03-10,78532.0,5614.56005859375,2891.0,103.91000366210938
462,2025-03-11,82862.2109375,5572.06982421875,2912.89990234375,103.44000244140624
463,2025-03-12,83722.359375,5599.2998046875,2939.10009765625,103.61000061035156
464,2025-03-13,81066.703125,5521.52001953125,2984.300048828125,103.83000183105467
465,2025-03-14,83969.1015625,5638.93994140625,2994.5,103.72000122070312
466,2025-03-17,84075.6875,5675.1201171875,3000.0,103.37000274658205
467,2025-03-18,82718.5,5614.66015625,3035.10009765625,103.23999786376952
468,2025-03-19,86854.2265625,5675.2900390625,3035.89990234375,103.43000030517578
469,2025-03-20,84167.1953125,5662.89013671875,3040.0,103.8499984741211
470,2025-03-21,84043.2421875,5667.56005859375,3018.199951171875,104.08999633789062
471,2025-03-24,87498.9140625,5767.56982421875,3013.10009765625,104.26000213623048
472,2025-03-25,87471.703125,5776.64990234375,3023.699951171875,104.18000030517578
473,2025-03-26,86900.8828125,5712.2001953125,3020.89990234375,104.5500030517578
474,2025-03-27,87177.1015625,5693.31005859375,3060.199951171875,104.06999969482422
475,2025-03-28,84353.1484375,5580.93994140625,3086.5,104.04000091552734
476,2025-03-31,82548.9140625,5611.85009765625,3122.800048828125,104.20999908447266
477,2025-04-01,85169.171875,5633.06982421875,3118.89990234375,104.26000213623048
478,2025-04-02,82485.7109375,5670.97021484375,3139.89990234375,103.80999755859376
479,2025-04-03,83102.828125,5396.52001953125,3097.0,102.06999969482422
480,2025-04-04,83843.8046875,5074.080078125,3012.0,103.0199966430664
481,2025-04-07,79235.3359375,5062.25,2951.300048828125,103.26000213623048
482,2025-04-08,76271.953125,4982.77001953125,2968.39990234375,102.95999908447266
483,2025-04-09,82573.953125,5456.89990234375,3056.5,102.9000015258789
484,2025-04-10,79626.140625,5268.0498046875,3155.199951171875,100.87000274658205
485,2025-04-11,83404.8359375,5363.35986328125,3222.199951171875,99.77999877929688
486,2025-04-14,84542.390625,5405.97021484375,3204.800048828125,99.63999938964844
487,2025-04-15,83668.9921875,5396.6298828125,3218.699951171875,100.22000122070312
488,2025-04-16,84033.8671875,5275.7001953125,3326.60009765625,99.37999725341795
489,2025-04-17,84895.75,5282.7001953125,3308.699951171875,99.37999725341795
490,2025-04-21,87518.90625,5158.2001953125,3406.199951171875,98.27999877929688
491,2025-04-22,93441.890625,5287.759765625,3400.800048828125,98.91999816894533
492,2025-04-23,93699.109375,5375.85986328125,3276.300048828125,99.83999633789062
493,2025-04-24,93943.796875,5484.77001953125,3332.0,99.29000091552734
494,2025-04-25,94720.5,5525.2099609375,3282.39990234375,99.47000122070312
495,2025-04-28,94978.75,5528.75,3332.5,99.01000213623048
496,2025-04-29,94284.7890625,5560.830078125,3318.800048828125,99.23999786376952
497,2025-04-30,94207.3125,5569.06005859375,3305.0,99.47000122070312
498,2025-05-01,96492.3359375,5604.14013671875,3210.0,100.25
499,2025-05-02,96910.0703125,5686.669921875,3231.89990234375,100.0
500,2025-05-05,94748.0546875,5650.3798828125,3311.300048828125,99.83000183105467
501,2025-05-06,96802.4765625,5606.91015625,3411.39990234375,99.23999786376952
502,2025-05-07,97032.3203125,5631.27978515625,3381.39990234375,99.61000061035156
503,2025-05-08,103241.4609375,5663.93994140625,3296.60009765625,100.63999938964844
504,2025-05-09,102970.8515625,5659.91015625,3335.39990234375,100.33999633789062
505,2025-05-12,102812.953125,5844.18994140625,3220.0,101.79000091552734
506,2025-05-13,104169.8125,5886.5498046875,3240.300048828125,101.0
507,2025-05-14,103539.4140625,5892.580078125,3181.39990234375,101.04000091552734
508,2025-05-15,103744.640625,5916.93017578125,3220.699951171875,100.87999725341795
509,2025-05-16,103489.2890625,5958.3798828125,3182.0,101.08999633789062
510,2025-05-19,105606.1796875,5963.60009765625,3228.89990234375,100.43000030517578
511,2025-05-20,106791.0859375,5940.4599609375,3280.300048828125,100.12000274658205
512,2025-05-21,109678.078125,5844.60986328125,3309.300048828125,99.55999755859376
513,2025-05-22,111673.28125,5842.009765625,3292.300048828125,99.95999908447266
514,2025-05-23,107287.796875,5802.81982421875,3363.60009765625,99.11000061035156
515,2025-05-27,108994.640625,5921.5400390625,3299.10009765625,99.5199966430664
516,2025-05-28,107802.328125,5888.5498046875,3293.60009765625,99.87999725341795
517,2025-05-29,105641.7578125,5912.169921875,3317.10009765625,99.27999877929688
518,2025-05-30,103998.5703125,5911.68994140625,3288.89990234375,99.33000183105467
519,2025-06-02,105881.53125,5935.93994140625,3370.60009765625,98.6999969482422
520,2025-06-03,105432.46875,5970.3701171875,3350.199951171875,99.25
521,2025-06-04,104731.984375,5970.81005859375,3373.5,98.79000091552734
522,2025-06-05,101575.953125,5939.2998046875,3350.699951171875,98.73999786376952
523,2025-06-06,104390.34375,6000.35986328125,3322.699951171875,99.19000244140624
524,2025-06-09,110294.1015625,6005.8798828125,3332.10009765625,98.94000244140624
525,2025-06-10,110257.234375,6038.81005859375,3320.89990234375,99.0500030517578
526,2025-06-11,108686.625,6022.240234375,3321.300048828125,98.62999725341795
527,2025-06-12,105929.0546875,6045.259765625,3380.89990234375,97.91999816894533
528,2025-06-13,106090.96875,5976.97021484375,3431.199951171875,98.18000030517578
529,2025-06-16,106796.7578125,6033.10986328125,3396.39990234375,98.0
530,2025-06-17,104601.1171875,5982.72021484375,3386.60009765625,98.81999969482422
531,2025-06-18,104883.328125,5980.8701171875,3389.800048828125,98.91000366210938
532,2025-06-20,103309.6015625,5967.83984375,3368.10009765625,98.70999908447266
533,2025-06-23,105577.7734375,6025.169921875,3377.699951171875,98.41999816894533
534,2025-06-24,106045.6328125,6092.18017578125,3317.39990234375,97.86000061035156
535,2025-06-25,107361.2578125,6092.16015625,3327.10009765625,97.68000030517578
536,2025-06-26,106960.0,6141.02001953125,3333.5,97.1500015258789
537,2025-06-27,107088.4296875,6173.06982421875,3273.699951171875,97.4000015258789
538,2025-06-30,107135.3359375,6204.9501953125,3294.39990234375,96.87999725341795
539,2025-07-01,105698.28125,6198.009765625,3336.699951171875,96.81999969482422
540,2025-07-02,108859.3203125,6227.419921875,3348.0,96.77999877929688
541,2025-07-03,109647.9765625,6279.35009765625,3331.60009765625,97.18000030517578
542,2025-07-07,108299.8515625,6229.97998046875,3332.199951171875,97.4800033569336
543,2025-07-08,108950.2734375,6225.52001953125,3307.0,97.51000213623048
544,2025-07-09,111326.5546875,6263.259765625,3311.60009765625,97.47000122070312
545,2025-07-10,115987.203125,6280.4599609375,3317.39990234375,97.6500015258789
546,2025-07-11,117516.9921875,6259.75,3356.0,97.8499984741211
547,2025-07-14,119849.703125,6268.56005859375,3351.5,98.08000183105467
548,2025-07-15,117777.1875,6243.759765625,3329.800048828125,98.62000274658205
549,2025-07-16,118738.5078125,6263.7001953125,3352.5,98.38999938964844
550,2025-07-17,119289.84375,6297.35986328125,3340.10009765625,98.7300033569336
551,2025-07-18,118003.2265625,6296.7900390625,3353.0,98.4800033569336
552,2025-07-21,117439.5390625,6305.60009765625,3401.89990234375,97.8499984741211
553,2025-07-22,119995.4140625,6309.6201171875,3439.199951171875,97.38999938964844
554,2025-07-23,118754.9609375,6358.91015625,3394.10009765625,97.20999908447266
555,2025-07-24,118368.0,6363.35009765625,3371.0,97.37999725341795
556,2025-07-25,117635.8828125,6388.64013671875,3334.0,97.6500015258789
557,2025-07-28,117924.4765625,6389.77001953125,3309.10009765625,98.66000366210938
558,2025-07-29,117922.1484375,6370.85986328125,3323.39990234375,98.91000366210938
559,2025-07-30,117831.1875,6362.89990234375,3295.800048828125,99.94000244140624
560,2025-07-31,115758.203125,6339.39013671875,3293.199951171875,100.02999877929688
561,2025-08-01,113320.0859375,6238.009765625,3347.699951171875,98.69000244140624
562,2025-08-04,115071.8828125,6329.93994140625,3374.39990234375,98.77999877929688
563,2025-08-05,114141.4453125,6299.18994140625,3381.89990234375,98.77999877929688
564,2025-08-06,115028.0,6345.06005859375,3380.0,98.18000030517578
565,2025-08-07,117496.8984375,6340.0,3400.300048828125,98.4000015258789
566,2025-08-08,116688.7265625,6389.4501953125,3439.10009765625,98.18000030517578
567,2025-08-11,118731.4453125,6373.4501953125,3353.10009765625,98.5199966430664
568,2025-08-12,120172.90625,6445.759765625,3348.89990234375,98.0999984741211
569,2025-08-13,123344.0625,6466.580078125,3358.699951171875,97.83999633789062
570,2025-08-14,118359.578125,6468.5400390625,3335.199951171875,98.25
571,2025-08-15,117398.3515625,6449.7998046875,3336.0,97.8499984741211
572,2025-08-18,116252.3125,6449.14990234375,3331.699951171875,98.16999816894533
573,2025-08-19,112831.1796875,6411.3701171875,3313.39990234375,98.2699966430664
574,2025-08-20,114274.7421875,6395.77978515625,3343.39990234375,98.22000122070312
575,2025-08-21,112419.03125,6370.169921875,3336.89990234375,98.62000274658205
576,2025-08-22,116874.0859375,6466.91015625,3374.39990234375,97.72000122070312
577,2025-08-25,110124.3515625,6439.31982421875,3373.800048828125,98.43000030517578
578,2025-08-26,111802.65625,6465.93994140625,3388.60009765625,98.2300033569336
579,2025-08-27,111222.0625,6481.39990234375,3404.60009765625,98.2300033569336
580,2025-08-28,112544.8046875,6501.85986328125,3431.800048828125,97.80999755859376
581,2025-08-29,108410.8359375,6460.259765625,3473.699951171875,97.7699966430664
582,2025-09-02,111200.5859375,6415.5400390625,3549.39990234375,98.4000015258789
583,2025-09-03,111723.2109375,6448.259765625,3593.199951171875,98.13999938964844
584,2025-09-04,110723.6015625,6502.080078125,3565.800048828125,98.3499984741211
585,2025-09-05,110650.984375,6481.5,3613.199951171875,97.7699966430664
586,2025-09-08,112071.4296875,6495.14990234375,3638.10009765625,97.4499969482422
587,2025-09-09,111530.546875,6512.60986328125,3643.300048828125,97.79000091552734
588,2025-09-10,113955.359375,6532.0400390625,3643.60009765625,97.77999877929688
589,2025-09-11,115507.5390625,6587.47021484375,3636.89990234375,97.54000091552734
590,2025-09-12,116101.578125,6584.2900390625,3649.39990234375,97.5500030517578
591,2025-09-15,115444.875,6615.27978515625,3682.199951171875,97.3000030517578
592,2025-09-16,116843.1875,6606.759765625,3688.89990234375,96.62999725341795
593,2025-09-17,116468.5078125,6600.35009765625,3681.800048828125,96.87000274658205
594,2025-09-18,117137.203125,6631.9599609375,3643.699951171875,97.3499984741211
595,2025-09-19,115688.859375,6664.35986328125,3671.5,97.63999938964844
596,2025-09-22,112748.5078125,6693.75,3740.699951171875,97.33000183105467
597,2025-09-23,112014.5,6656.919921875,3780.60009765625,97.26000213623048
598,2025-09-24,113328.6328125,6637.97021484375,3732.10009765625,97.87000274658205
599,2025-09-25,109049.2890625,6604.72021484375,3736.89990234375,98.5500030517578
600,2025-09-26,109712.828125,6643.7001953125,3775.300048828125,98.1500015258789
601,2025-09-29,114400.3828125,6661.2099609375,3820.89990234375,97.91000366210938
602,2025-09-30,114056.0859375,6688.4599609375,3840.800048828125,97.7699966430664
603,2025-10-01,118648.9296875,6711.2001953125,3867.5,97.70999908447266
604,2025-10-02,120681.2578125,6715.35009765625,3839.699951171875,97.8499984741211
605,2025-10-03,122266.53125,6715.7900390625,3880.800048828125,97.72000122070312
606,2025-10-06,124752.53125,6740.27978515625,3948.5,98.11000061035156
607,2025-10-07,121451.3828125,6714.58984375,3976.60009765625,98.58000183105467
608,2025-10-08,123354.8671875,6753.72021484375,4043.300048828125,98.8499984741211
609,2025-10-09,121705.5859375,6735.10986328125,3946.300048828125,99.54000091552734
610,2025-10-10,113214.3671875,6552.509765625,3975.89990234375,98.9800033569336
611,2025-10-13,115271.078125,6654.72021484375,4108.60009765625,99.2699966430664
612,2025-10-14,113118.6640625,6644.31005859375,4138.7001953125,99.0500030517578
613,2025-10-15,110783.1640625,6671.06005859375,4176.89990234375,98.79000091552734
614,2025-10-16,108186.0390625,6629.06982421875,4280.2001953125,98.38999938964844
615,2025-10-17,106467.7890625,6664.009765625,4189.89990234375,98.43000030517578
616,2025-10-20,110588.9296875,6735.1298828125,4336.39990234375,98.58999633789062
617,2025-10-21,108476.890625,6735.35009765625,4087.699951171875,98.93000030517578
618,2025-10-22,107688.5859375,6699.39990234375,4044.39990234375,98.9000015258789
619,2025-10-23,110069.7265625,6738.43994140625,4125.5,98.94000244140624
620,2025-10-24,111033.921875,6791.68994140625,4118.39990234375,98.9499969482422
621,2025-10-27,114119.328125,6875.16015625,4001.89990234375,98.77999877929688
622,2025-10-28,112956.1640625,6890.89013671875,3966.199951171875,98.69000244140624
623,2025-10-29,110055.3046875,6890.58984375,3983.699951171875,99.22000122070312
624,2025-10-30,108305.546875,6822.33984375,4001.300048828125,99.52999877929688
625,2025-10-31,109556.1640625,6840.2001953125,3982.199951171875,99.8000030517578
626,2025-11-03,106547.5234375,6851.97021484375,4000.300048828125,99.87000274658205
627,2025-11-04,101590.5234375,6771.5498046875,3947.699951171875,100.22000122070312
628,2025-11-05,103891.8359375,6796.2900390625,3980.300048828125,100.1999969482422
629,2025-11-06,101301.2890625,6720.31982421875,3979.89990234375,99.7300033569336
630,2025-11-07,103372.40625,6728.7998046875,3999.39990234375,99.5999984741211
631,2025-11-10,105996.59375,6832.43017578125,4111.7998046875,99.62000274658205
632,2025-11-11,102997.46875,6846.60986328125,4106.7998046875,99.45999908447266
633,2025-11-12,101663.1875,6850.919921875,4204.39990234375,99.4800033569336
634,2025-11-13,99697.4921875,6737.490234375,4186.89990234375,99.18000030517578
635,2025-11-14,94397.7890625,6734.10986328125,4087.60009765625,99.2699966430664
636,2025-11-17,92093.875,6672.41015625,4068.300048828125,99.58999633789062
637,2025-11-18,92948.875,6617.31982421875,4061.300048828125,99.5500030517578
638,2025-11-19,91465.9921875,6642.16015625,4077.699951171875,100.2300033569336
639,2025-11-20,86631.8984375,6538.759765625,4056.5,100.16000366210938
640,2025-11-21,85090.6875,6602.990234375,4076.699951171875,100.18000030517578
641,2025-11-24,88270.5625,6705.1201171875,4091.89990234375,100.13999938964844
642,2025-11-25,87341.890625,6765.8798828125,4139.2001953125,99.66000366210938
643,2025-11-26,90518.3671875,6812.60986328125,4165.2001953125,99.5999984741211
644,2025-11-28,90919.265625,6849.08984375,4218.2998046875,99.45999908447266
645,2025-12-01,86321.5703125,6812.6298828125,4239.2998046875,99.41000366210938
646,2025-12-02,91350.203125,6829.3701171875,4186.60009765625,99.36000061035156
647,2025-12-03,93527.8046875,6849.72021484375,4199.2998046875,98.8499984741211
648,2025-12-04,92141.625,6857.1201171875,4211.7998046875,98.98999786376952
649,2025-12-05,89387.7578125,6870.39990234375,4212.89990234375,98.98999786376952
650,2025-12-08,90640.203125,6846.509765625,4187.2001953125,99.08999633789062
651,2025-12-09,92691.7109375,6840.509765625,4206.7001953125,99.22000122070312
652,2025-12-10,92020.9453125,6886.68017578125,4196.39990234375,98.79000091552734
653,2025-12-11,92511.3359375,6901.0,4285.5,98.3499984741211
654,2025-12-12,90270.4140625,6827.41015625,4300.10009765625,98.4000015258789
655,2025-12-15,86419.78125,6816.509765625,4306.7001953125,98.1500015258789
656,2025-12-16,87843.984375,6800.259765625,4304.5,98.1500015258789
657,2025-12-17,86143.7578125,6721.43017578125,4347.5,98.37000274658205
658,2025-12-18,85462.5078125,6774.759765625,4339.5,98.43000030517578
659,2025-12-19,88103.3828125,6834.5,4361.39990234375,98.5999984741211
660,2025-12-22,88490.015625,6878.490234375,4444.60009765625,98.29000091552734
661,2025-12-23,87414.0,6909.7900390625,4482.7998046875,97.94000244140624
662,2025-12-24,87611.9609375,6932.0498046875,4480.60009765625,97.9800033569336
663,2025-12-26,87301.4296875,6929.93994140625,4529.10009765625,98.0199966430664
664,2025-12-29,87138.140625,6905.740234375,4325.10009765625,98.04000091552734
665,2025-12-30,88430.1328125,6896.240234375,4370.10009765625,98.23999786376952
666,2025-12-31,87508.828125,6845.5,4325.60009765625,98.27999877929688
